,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,a,b,c,damormertebe
4274,487000.0,4.0,2.5,2540.0,5001,2.0,0.0,0.0,3.0,2540.0,0.0,2005.0,0.0,6732 Mars Ave S,Seattle,WA 98108,USA,2.0,True,standard house,mertebe
4275,760000.0,4.0,2.25,3300.0,8365,3.0,0.0,0.0,3.0,3300.0,0.0,2014.0,0.0,7335 35th Ave SW,Seattle,WA 98126,USA,2.0,True,standard house,mertebe
4276,1240000.0,5.0,3.5,5430.0,10327,2.0,0.0,2.0,3.0,4010.0,1420.0,2007.0,0.0,6151 168th Pl SE,Bellevue,WA 98006,USA,2.5,True,standard house,mertebe
4277,435000.0,4.0,2.5,2550.0,5200,2.0,0.0,0.0,3.0,2550.0,0.0,2009.0,0.0,576 Field Pl NE,Renton,WA 98059,USA,2.0,True,standard house,mertebe
4278,374950.0,3.0,2.25,1390.0,1484,3.0,0.0,0.0,3.0,1390.0,0.0,2007.0,0.0,8548 Nesbit Ave N,Seattle,WA 98103,USA,1.5,True,small house,mertebe
4279,440000.0,3.0,1.5,1270.0,1413,3.0,0.0,0.0,3.0,1270.0,0.0,2007.0,0.0,1018 NE 96th St,Seattle,WA 98115,USA,1.5,True,small house,mertebe
4280,360000.0,4.0,2.5,2380.0,5000,2.0,0.0,0.0,3.0,2380.0,0.0,2005.0,0.0,22840 SE 269th St,Maple Valley,WA 98038,USA,2.0,True,standard house,mertebe
4281,879000.0,4.0,2.5,3360.0,22111,2.0,0.0,0.0,3.0,3360.0,0.0,1994.0,0.0,24142 SE 18th Pl,Sammamish,WA 98075,USA,2.0,True,standard house,mertebe
4282,1550000.0,5.0,4.25,6070.0,171626,2.0,0.0,0.0,3.0,6070.0,0.0,1999.0,0.0,29433 SE 15th Pl,Fall City,WA 98024,USA,2.5,True,standard house,mertebe
4283,505000.0,2.0,1.0,1240.0,57000,1.0,0.0,0.0,3.0,1240.0,0.0,1962.0,2003.0,21014 SE 14th Pl,Sammamish,WA 98075,USA,1.0,False,small house,mertebe
4284,545000.0,2.0,2.0,2930.0,14057,1.0,0.0,2.0,4.0,1680.0,1250.0,1980.0,0.0,22514 101st Ln SW,Vashon,WA 98070,USA,1.0,False,small house,mertebe
4285,600000.0,2.0,2.5,2410.0,102366,1.0,0.0,0.0,4.0,1940.0,470.0,1912.0,1989.0,31600-31726 SE Issaquah-Fall City Rd,Fall City,WA 98024,USA,1.0,False,small house,mertebe
4286,775000.0,6.0,2.75,2980.0,5000,1.5,0.0,0.0,3.0,2480.0,500.0,1916.0,1986.0,5428 Kirkwood Pl N,Seattle,WA 98103,USA,3.0,True,large house,dam
4287,725000.0,2.0,1.75,1950.0,2719,1.0,0.0,0.0,5.0,1010.0,940.0,1919.0,1934.0,3609-3615 Whitman Ave N,Seattle,WA 98103,USA,1.0,False,small house,mertebe
4288,610000.0,4.0,2.75,2600.0,36583,1.0,0.0,0.0,5.0,1580.0,1020.0,1976.0,0.0,21301-21399 SE 19th St,Sammamish,WA 98075,USA,2.0,True,standard house,mertebe
4289,350000.0,4.0,1.0,1170.0,8147,1.5,0.0,0.0,3.0,1170.0,0.0,1959.0,1989.0,3611 NE 137th St,Seattle,WA 98125,USA,2.0,True,standard house,dam
4290,410000.0,3.0,1.0,1470.0,6500,1.0,0.0,0.0,4.0,1470.0,0.0,1953.0,1983.0,14429 22nd Ave SW,Burien,WA 98166,USA,1.5,True,small house,mertebe
4291,639000.0,4.0,2.0,1840.0,5419,1.0,0.0,0.0,4.0,920.0,920.0,1942.0,1982.0,3051 36th Ave W,Seattle,WA 98199,USA,2.0,True,standard house,mertebe
4292,439000.0,4.0,2.0,1560.0,7500,1.0,0.0,0.0,4.0,1560.0,0.0,1968.0,0.0,14206 119th Ave NE,Kirkland,WA 98034,USA,2.0,True,standard house,mertebe
4293,499950.0,4.0,1.75,1520.0,7700,1.0,0.0,0.0,4.0,1520.0,0.0,1967.0,0.0,14812 113th Ave NE,Kirkland,WA 98034,USA,2.0,True,standard house,mertebe
4294,800000.0,3.0,2.75,2220.0,4000,2.0,0.0,0.0,3.0,1700.0,520.0,1914.0,2000.0,1718 32nd Ave,Seattle,WA 98122,USA,1.5,True,small house,mertebe
4295,350000.0,4.0,2.5,2800.0,9538,2.0,0.0,0.0,3.0,2800.0,0.0,1993.0,0.0,2110 S 373rd Ct,Federal Way,WA 98003,USA,2.0,True,standard house,mertebe
4296,279000.0,2.0,1.0,670.0,6300,1.0,0.0,0.0,5.0,670.0,0.0,1942.0,0.0,9716 33rd Ave SW,Seattle,WA 98126,USA,1.0,False,small house,mertebe
4297,290256.0,3.0,2.25,1720.0,7885,2.0,0.0,0.0,3.0,1720.0,0.0,1983.0,2009.0,32237 7th Ave SW,Federal Way,WA 98023,USA,1.5,True,small house,mertebe
4298,355000.0,3.0,2.5,2110.0,4038,2.0,0.0,0.0,4.0,2110.0,0.0,1989.0,0.0,23884 140th Ln SE,Kent,WA 98042,USA,1.5,True,small house,mertebe
4299,263000.0,3.0,1.75,1580.0,9187,1.0,0.0,0.0,3.0,1180.0,400.0,1993.0,0.0,27621 221st Ave SE,Maple Valley,WA 98038,USA,1.5,True,small house,mertebe
4300,880000.0,6.0,2.5,2640.0,3680,2.0,0.0,0.0,5.0,1760.0,880.0,1922.0,1956.0,3008 38th Ave SW,Seattle,WA 98126,USA,3.0,True,large house,mertebe
4301,426500.0,4.0,2.5,2700.0,6515,2.0,0.0,0.0,3.0,2700.0,0.0,1998.0,2006.0,18563 173rd Way SE,Renton,WA 98058,USA,2.0,True,standard house,mertebe
4302,735000.0,3.0,2.5,2820.0,8159,2.0,0.0,0.0,3.0,2820.0,0.0,2004.0,2003.0,3243 NE Mulberry St,Issaquah,WA 98029,USA,1.5,True,small house,mertebe
4303,720000.0,4.0,2.5,3340.0,8930,2.0,0.0,2.0,3.0,3340.0,0.0,1999.0,0.0,35505 SE English St,Snoqualmie,WA 98065,USA,2.0,True,standard house,mertebe
4304,265000.0,3.0,2.5,1530.0,6000,2.0,0.0,0.0,4.0,1530.0,0.0,1991.0,0.0,22923 SE 282nd St,Maple Valley,WA 98038,USA,1.5,True,small house,mertebe
4305,840000.0,4.0,3.5,3840.0,85728,2.0,0.0,0.0,3.0,3840.0,0.0,1998.0,2006.0,615 289th Ave NE,Carnation,WA 98014,USA,2.0,True,standard house,mertebe
4306,657500.0,3.0,2.0,2320.0,10960,1.0,0.0,0.0,3.0,1510.0,810.0,1956.0,2001.0,12423 NE 6th Pl,Bellevue,WA 98005,USA,1.5,True,small house,mertebe
4307,850000.0,5.0,2.0,2310.0,13430,1.5,0.0,0.0,4.0,2310.0,0.0,1966.0,0.0,3200 102nd Ave NE,Bellevue,WA 98004,USA,2.5,True,standard house,dam
4308,436110.0,3.0,2.5,1770.0,1235,3.0,0.0,0.0,3.0,1600.0,170.0,2007.0,0.0,1156 N 93rd St,Seattle,WA 98103,USA,1.5,True,small house,mertebe
4309,589900.0,2.0,3.0,3160.0,66646,2.0,0.0,0.0,3.0,3160.0,0.0,1993.0,0.0,22819 NE 166th St,Woodinville,WA 98077,USA,1.0,False,small house,mertebe
4310,620000.0,3.0,1.5,1620.0,6630,1.0,0.0,0.0,3.0,1280.0,340.0,1954.0,2005.0,2822 NW 90th Pl,Seattle,WA 98117,USA,1.5,True,small house,mertebe
4311,254000.0,4.0,2.0,1510.0,4235,1.0,0.0,0.0,3.0,1510.0,0.0,1955.0,2005.0,3015 S Graham St,Seattle,WA 98108,USA,2.0,True,standard house,mertebe
4312,375000.0,3.0,1.75,960.0,8106,1.0,0.0,0.0,3.0,960.0,0.0,1962.0,2003.0,13780 NE 77th Pl,Redmond,WA 98052,USA,1.5,True,small house,mertebe
4313,455000.0,4.0,2.25,1740.0,8449,1.0,0.0,0.0,4.0,1170.0,570.0,1958.0,1972.0,16204 SE 2nd St,Bellevue,WA 98008,USA,2.0,True,standard house,mertebe
4328,518000.0,3.0,1.5,1430.0,8000,1.0,0.0,0.0,4.0,1430.0,0.0,1956.0,0.0,2527 154th Ave SE,Bellevue,WA 98007,USA,1.5,True,small house,mertebe
4329,525000.0,3.0,2.5,2030.0,6970,2.0,0.0,0.0,4.0,2030.0,0.0,1991.0,0.0,3913 255th Pl SE,Issaquah,WA 98029,USA,1.5,True,small house,mertebe
4330,236000.0,4.0,2.75,2000.0,5827,2.0,0.0,0.0,3.0,2000.0,0.0,1997.0,0.0,26546 236th Pl SE,Maple Valley,WA 98038,USA,2.0,True,standard house,mertebe
4331,278500.0,4.0,2.25,1940.0,6206,2.0,0.0,0.0,3.0,1940.0,0.0,1990.0,2009.0,32900 19th Ave SW,Federal Way,WA 98023,USA,2.0,True,standard house,mertebe
4332,205425.0,2.0,1.75,880.0,6780,1.0,0.0,0.0,4.0,880.0,0.0,1945.0,0.0,11440 69th Pl S,Seattle,WA 98178,USA,1.0,False,small house,mertebe
4333,248000.0,3.0,1.0,950.0,9400,1.0,0.0,0.0,4.0,950.0,0.0,1954.0,1979.0,3920 153rd Ave SE,Bellevue,WA 98006,USA,1.5,True,small house,mertebe
4334,505000.0,3.0,2.25,1670.0,1596,2.0,0.0,0.0,3.0,1220.0,450.0,2002.0,0.0,3019 30th Ave W,Seattle,WA 98199,USA,1.5,True,small house,mertebe
4335,657500.0,3.0,2.5,2670.0,10496,2.0,0.0,0.0,3.0,2670.0,0.0,1989.0,0.0,1917 235th Ct NE,Sammamish,WA 98074,USA,1.5,True,small house,mertebe
4336,670000.0,3.0,2.5,2700.0,1438,2.0,0.0,0.0,3.0,1280.0,1420.0,2003.0,0.0,746 Boylston Ave E,Seattle,WA 98102,USA,1.5,True,small house,mertebe
4337,202000.0,1.0,1.0,590.0,833,1.0,0.0,0.0,4.0,590.0,0.0,1926.0,1993.0,701-711 26th Ave,Seattle,WA 98122,USA,0.5,False,small house,mertebe
4338,440000.0,4.0,2.25,2160.0,8119,1.0,0.0,0.0,3.0,1080.0,1080.0,1966.0,1913.0,12211 SE 65th St,Bellevue,WA 98006,USA,2.0,True,standard house,mertebe
4339,690000.0,4.0,2.5,2700.0,8810,2.0,0.0,0.0,3.0,2700.0,0.0,2004.0,2003.0,11659 168th Ct NE,Redmond,WA 98052,USA,2.0,True,standard house,mertebe
4340,375000.0,6.0,2.25,3206.0,5793,2.0,0.0,0.0,3.0,3206.0,0.0,2012.0,1912.0,25921-25929 35th Pl S,Kent,WA 98032,USA,3.0,True,large house,mertebe
4341,291000.0,3.0,1.75,1560.0,9788,1.0,0.0,0.0,3.0,1560.0,0.0,1964.0,2000.0,12816 84th Ave S,Seattle,WA 98178,USA,1.5,True,small house,mertebe
4342,230000.0,3.0,1.75,1400.0,6956,1.0,0.0,0.0,4.0,1400.0,0.0,1957.0,2001.0,10642 SE 200th St,Kent,WA 98031,USA,1.5,True,small house,mertebe
4343,850000.0,4.0,3.25,3090.0,6744,2.0,0.0,4.0,3.0,3090.0,0.0,2013.0,1923.0,19117-19123 Richmond Beach Dr NW,Shoreline,WA 98177,USA,2.0,True,standard house,mertebe
4344,84350.0,4.0,2.0,2630.0,16475,2.0,0.0,0.0,4.0,2630.0,0.0,1953.0,1983.0,9033 NE 32nd St,Yarrow Point,WA 98004,USA,2.0,True,standard house,mertebe
4345,12899000.0,3.0,2.5,2190.0,11394,1.0,0.0,0.0,3.0,1550.0,640.0,1956.0,2001.0,5426 40th Ave W,Seattle,WA 98199,USA,1.5,True,small house,mertebe
4346,2110000.0,4.0,1.0,2100.0,9200,1.0,0.0,0.0,3.0,1050.0,1050.0,1959.0,1989.0,14070 Military Rd S,Tukwila,WA 98168,USA,2.0,True,standard house,mertebe
4347,2199900.0,4.0,1.5,1120.0,5427,1.0,0.0,0.0,3.0,1120.0,0.0,1969.0,2014.0,19009-19021 SE 266th St,Covington,WA 98042,USA,2.0,True,standard house,mertebe
4348,188000.0,4.0,2.75,3260.0,19542,1.0,0.0,0.0,4.0,2170.0,1090.0,1968.0,0.0,1525 79th Pl NE,Medina,WA 98039,USA,2.0,True,standard house,mertebe
4349,26590000.0,3.0,2.0,1180.0,7793,1.0,0.0,0.0,4.0,1180.0,0.0,1992.0,0.0,12005 SE 219th Ct,Kent,WA 98031,USA,1.5,True,small house,mertebe
4350,7800.0,2.0,1.0,780.0,16344,1.0,0.0,0.0,1.0,780.0,0.0,1942.0,0.0,4229 S 144th St,Tukwila,WA 98168,USA,1.0,False,small house,mertebe
4351,237227.857143,4.0,2.5,2200.0,9397,2.0,0.0,0.0,3.0,2200.0,0.0,1987.0,2000.0,5214 S 292nd St,Auburn,WA 98001,USA,2.0,True,standard house,mertebe
4352,117833.333333,3.0,1.0,1340.0,306848,1.0,0.0,0.0,3.0,1340.0,0.0,1953.0,0.0,17827 Mountain View Rd NE,Duvall,WA 98019,USA,1.5,True,small house,mertebe
4353,0.0,3.0,1.75,1490.0,10125,1.0,0.0,0.0,4.0,1490.0,0.0,1962.0,0.0,3911 S 328th St,Federal Way,WA 98001,USA,1.5,True,small house,mertebe
4354,744312.5,4.0,2.5,2800.0,5900,1.0,0.0,0.0,3.0,1660.0,1140.0,1963.0,2008.0,7052 39th Ave NE,Seattle,WA 98115,USA,2.0,True,standard house,mertebe
4355,0.0,4.0,2.75,2600.0,5390,1.0,0.0,0.0,4.0,1300.0,1300.0,1960.0,2001.0,2120 31st Ave W,Seattle,WA 98199,USA,2.0,True,standard house,mertebe
4356,0.0,6.0,2.75,3200.0,9200,1.0,0.0,2.0,4.0,1600.0,1600.0,1953.0,1983.0,12271 Marine View Dr SW,Burien,WA 98146,USA,3.0,True,large house,mertebe
4357,0.0,5.0,3.5,3480.0,36615,2.0,0.0,0.0,4.0,2490.0,990.0,1983.0,0.0,21809 SE 38th Pl,Issaquah,WA 98075,USA,2.5,True,standard house,mertebe
4358,439333.333333,3.0,3.5,3020.0,4082,2.0,0.0,0.0,3.0,2080.0,940.0,1954.0,2004.0,3401-3599 Arapahoe Pl W,Seattle,WA 98199,USA,1.5,True,small house,mertebe
4359,280000.0,3.0,2.25,1970.0,11088,1.0,0.0,0.0,4.0,1180.0,790.0,1967.0,0.0,18738-18798 49th Pl NE,Lake Forest Park,WA 98155,USA,1.5,True,small house,mertebe
4360,0.0,5.0,1.5,1500.0,7112,1.0,0.0,0.0,5.0,760.0,740.0,1920.0,0.0,14901-14999 12th Ave SW,Burien,WA 98166,USA,2.5,True,standard house,mertebe
4361,0.0,4.0,4.0,3680.0,18804,2.0,0.0,0.0,3.0,3680.0,0.0,1990.0,2009.0,1223-1237 244th Ave NE,Sammamish,WA 98074,USA,2.0,True,standard house,mertebe
4362,176225.0,3.0,2.0,1570.0,7200,1.0,0.0,0.0,4.0,1570.0,0.0,1952.0,0.0,1249 NE 168th St,Shoreline,WA 98155,USA,1.5,True,small house,mertebe
4363,500324.0,3.0,2.5,2280.0,2289,2.0,0.0,0.0,3.0,1880.0,400.0,2006.0,0.0,579 Alpine Ridge Pl NW,Issaquah,WA 98027,USA,1.5,True,small house,mertebe
4364,444845.0,3.0,2.5,1600.0,3573,2.0,0.0,0.0,3.0,1600.0,0.0,2013.0,1923.0,2821 NE 16th St,Renton,WA 98056,USA,1.5,True,small house,mertebe
4365,330000.0,3.0,3.0,1680.0,1570,3.0,0.0,0.0,3.0,1680.0,0.0,2014.0,0.0,4117 Whitman Ave N,Seattle,WA 98103,USA,1.5,True,small house,mertebe
4366,292285.714286,3.0,1.75,1890.0,13860,1.0,0.0,0.0,5.0,1890.0,0.0,1966.0,0.0,14405 SE 208th St,Kent,WA 98042,USA,1.5,True,small house,mertebe
4367,160000.0,2.0,1.0,520.0,22334,1.0,0.0,0.0,2.0,520.0,0.0,1951.0,0.0,2802-2804 S 138th St,SeaTac,WA 98168,USA,1.0,False,small house,mertebe
4368,274333.333333,3.0,2.25,1780.0,191228,2.0,0.0,2.0,3.0,1780.0,0.0,1988.0,2000.0,44400 SE 159th St,North Bend,WA 98045,USA,1.5,True,small house,mertebe
4369,537500.0,4.0,3.0,2920.0,33976,1.0,0.0,3.0,5.0,1460.0,1460.0,1964.0,0.0,645 West Lake Sammamish Pkwy NE,Bellevue,WA 98008,USA,2.0,True,standard house,mertebe
4370,232333.333333,3.0,2.25,2430.0,73151,1.0,0.0,0.0,3.0,2430.0,0.0,1974.0,0.0,14221 W Lake Kathleen Dr SE,Renton,WA 98059,USA,1.5,True,small house,mertebe
4371,237333.333333,3.0,2.75,3010.0,1842,2.0,0.0,0.0,3.0,3010.0,0.0,2011.0,0.0,2868 258th Pl SE,Sammamish,WA 98075,USA,1.5,True,small house,mertebe
4372,346750.0,3.0,1.0,1620.0,30736,1.5,0.0,0.0,4.0,1620.0,0.0,1911.0,1977.0,16528 SE Newport Way,Bellevue,WA 98006,USA,1.5,True,small house,dam
4373,0.0,2.0,2.5,2200.0,188200,1.0,0.0,3.0,3.0,2200.0,0.0,2007.0,0.0,39612 254th Ave SE,Enumclaw,WA 98022,USA,1.0,False,small house,mertebe
4374,1020000.0,3.0,2.25,2950.0,78843,1.5,0.0,0.0,3.0,2950.0,0.0,2006.0,0.0,1918 202nd Pl SE,Sammamish,WA 98075,USA,1.5,True,small house,dam
4375,0.0,4.0,2.25,2170.0,10500,1.0,0.0,2.0,4.0,1270.0,900.0,1960.0,2001.0,216 SW 183rd St,Normandy Park,WA 98166,USA,2.0,True,standard house,mertebe
4376,254000.0,3.0,1.5,1770.0,17208,1.0,0.0,0.0,3.0,1160.0,610.0,1959.0,1989.0,16726 SE 45th St,Bellevue,WA 98006,USA,1.5,True,small house,mertebe
4377,238750.0,3.0,1.0,1830.0,8209,1.0,0.0,0.0,3.0,1830.0,0.0,1942.0,1999.0,15765 Simonds Rd NE,Kenmore,WA 98028,USA,1.5,True,small house,mertebe
4378,268971.875,4.0,2.5,2380.0,7066,2.0,0.0,0.0,4.0,2380.0,0.0,1997.0,0.0,12625 SE 228th Ct,Kent,WA 98031,USA,2.0,True,standard house,mertebe
4379,642000.0,4.0,2.5,2550.0,10000,1.0,0.0,0.0,3.0,1290.0,1260.0,1964.0,2000.0,15003 NE 12th St,Bellevue,WA 98007,USA,2.0,True,standard house,mertebe
4380,571986.111111,3.0,2.5,3720.0,11610,2.0,0.0,0.0,3.0,3720.0,0.0,1982.0,0.0,21730 NE 29th St,Sammamish,WA 98074,USA,1.5,True,small house,mertebe
4381,0.0,5.0,4.5,4630.0,6324,2.0,0.0,0.0,3.0,3210.0,1420.0,2006.0,0.0,6925 Oakmont Ave SE,Snoqualmie,WA 98065,USA,2.5,True,standard house,mertebe
4382,0.0,5.0,4.0,4430.0,9000,2.0,0.0,0.0,3.0,4430.0,0.0,2013.0,1923.0,9235 NE 5th St,Bellevue,WA 98004,USA,2.5,True,standard house,mertebe
4383,554250.0,3.0,2.5,1490.0,1709,3.0,0.0,0.0,3.0,1490.0,0.0,2004.0,2003.0,2703 NE 123rd St,Seattle,WA 98125,USA,1.5,True,small house,mertebe
4384,0.0,4.0,4.5,5030.0,11023,2.0,0.0,2.0,3.0,3250.0,1780.0,2008.0,0.0,4140 Boulevard Pl,Mercer Island,WA 98040,USA,2.0,True,standard house,mertebe
4385,0.0,4.0,1.5,2180.0,22870,1.0,0.0,0.0,4.0,1280.0,900.0,1954.0,1975.0,31603 E Lake Morton Dr SE,Kent,WA 98042,USA,2.0,True,standard house,mertebe
4386,107500.0,4.0,1.5,1590.0,131551,1.0,0.0,3.0,4.0,1590.0,0.0,1966.0,0.0,23819 SE 384th St,Enumclaw,WA 98022,USA,2.0,True,standard house,mertebe
4387,300000.0,3.0,2.0,1510.0,7066,1.0,0.0,2.0,3.0,1230.0,280.0,1973.0,2013.0,10516 Victory Ln NE,Seattle,WA 98125,USA,1.5,True,small house,mertebe
4388,0.0,4.0,3.5,4210.0,10308,2.0,0.0,0.0,3.0,4210.0,0.0,2006.0,0.0,2234 167th Ave SE,Bellevue,WA 98008,USA,2.0,True,standard house,mertebe
4389,540833.333333,3.0,2.0,1640.0,9972,1.0,0.0,0.0,4.0,1640.0,0.0,1977.0,0.0,25218 SE 31st Pl,Sammamish,WA 98075,USA,1.5,True,small house,mertebe
4390,274750.0,4.0,2.5,1840.0,1562,2.0,0.0,0.0,3.0,1400.0,440.0,2004.0,2003.0,2414 SW Holden St,Seattle,WA 98106,USA,2.0,True,standard house,mertebe
4391,148612.5,3.0,1.0,1040.0,5000,1.0,0.0,0.0,3.0,1040.0,0.0,1959.0,1989.0,10050 19th Ave SW,Seattle,WA 98146,USA,1.5,True,small house,mertebe
4392,326428.571429,3.0,1.0,1250.0,4800,1.0,0.0,0.0,4.0,1250.0,0.0,1951.0,1999.0,3809 SW Findlay St,Seattle,WA 98126,USA,1.5,True,small house,mertebe
4393,0.0,5.0,3.25,3690.0,12353,2.0,0.0,0.0,5.0,3690.0,0.0,1977.0,0.0,19055 35th Ave NE,Lake Forest Park,WA 98155,USA,2.5,True,standard house,mertebe
4394,135333.333333,4.0,1.0,1530.0,7200,1.5,0.0,0.0,3.0,1400.0,130.0,1948.0,1994.0,5602 S Avon St,Seattle,WA 98178,USA,2.0,True,standard house,dam
4395,577437.5,4.0,2.5,2110.0,3750,2.0,0.0,0.0,3.0,2110.0,0.0,2000.0,0.0,6737 5th Ave NW,Seattle,WA 98117,USA,2.0,True,standard house,mertebe
4396,440825.0,3.0,1.75,2150.0,4333,1.0,0.0,0.0,3.0,1200.0,950.0,1956.0,2001.0,4319 SW Brandon St,Seattle,WA 98136,USA,1.5,True,small house,mertebe
4397,195000.0,5.0,3.75,5340.0,10655,2.5,0.0,3.0,4.0,3740.0,1600.0,1912.0,1989.0,2601-2649 Shoreland Dr S,Seattle,WA 98144,USA,2.5,True,standard house,dam
4398,257500.0,4.0,1.75,2420.0,7672,1.0,0.0,0.0,3.0,1480.0,940.0,1979.0,2014.0,4473 192nd Ave SE,Issaquah,WA 98027,USA,2.0,True,standard house,mertebe
4399,692000.0,4.0,3.25,5010.0,34460,2.0,0.0,0.0,3.0,5010.0,0.0,1988.0,2000.0,6265 160th Ave SE,Bellevue,WA 98006,USA,2.0,True,standard house,mertebe
4400,176400.0,2.0,1.0,910.0,9612,1.0,0.0,0.0,4.0,910.0,0.0,1981.0,0.0,14116 SE 193rd St,Renton,WA 98058,USA,1.0,False,small house,mertebe
4401,193000.0,3.0,1.5,2200.0,5000,1.5,0.0,0.0,3.0,2200.0,0.0,1932.0,0.0,2356 Rosemont Pl W,Seattle,WA 98199,USA,1.5,True,small house,dam
4402,646212.5,4.0,2.5,3430.0,64441,2.0,0.0,0.0,3.0,3430.0,0.0,2013.0,1923.0,19585-19799 204th Ave NE,Woodinville,WA 98077,USA,2.0,True,standard house,mertebe
4403,268971.875,4.0,2.5,1860.0,6687,1.0,0.0,0.0,4.0,1220.0,640.0,1983.0,0.0,22027 117th Ave SE,Kent,WA 98031,USA,2.0,True,standard house,mertebe
4404,0.0,4.0,3.75,3300.0,4545,1.5,0.0,4.0,3.0,2600.0,700.0,1926.0,1999.0,3665 50th Ave NE,Seattle,WA 98105,USA,2.0,True,standard house,dam
4405,317061.875,3.0,1.75,1280.0,10716,1.0,0.0,0.0,4.0,1280.0,0.0,1969.0,0.0,14201-14211 146th Pl SE,Renton,WA 98059,USA,1.5,True,small house,mertebe
4406,83300.0,3.0,2.0,1490.0,7770,1.0,0.0,0.0,4.0,1490.0,0.0,1990.0,0.0,26017 189th Ave SE,Covington,WA 98042,USA,1.5,True,small house,mertebe
4407,0.0,5.0,2.25,2880.0,11965,2.0,0.0,0.0,4.0,2880.0,0.0,1990.0,0.0,25437 163rd Pl SE,Covington,WA 98042,USA,2.5,True,standard house,mertebe
4408,266066.666667,4.0,1.0,1310.0,5200,1.5,0.0,0.0,3.0,1160.0,150.0,1945.0,2010.0,7127 29th Ave SW,Seattle,WA 98126,USA,2.0,True,standard house,dam
4409,342246.428571,4.0,2.5,1980.0,7403,2.0,0.0,0.0,3.0,1980.0,0.0,1988.0,2000.0,3002 SW 349th Pl,Federal Way,WA 98023,USA,2.0,True,standard house,mertebe
4410,0.0,5.0,2.25,2000.0,7900,1.0,0.0,0.0,4.0,1300.0,700.0,1986.0,0.0,3202 S 194th St,SeaTac,WA 98188,USA,2.5,True,standard house,mertebe
4411,0.0,3.0,3.0,1860.0,7440,1.0,0.0,0.0,5.0,1040.0,820.0,1954.0,0.0,10744 62nd Ave S,Seattle,WA 98178,USA,1.5,True,small house,mertebe
4412,0.0,4.0,3.0,1990.0,6180,2.0,0.0,0.0,3.0,1990.0,0.0,1990.0,2009.0,32706 20th Ave SW,Federal Way,WA 98023,USA,2.0,True,standard house,mertebe
4413,240015.333333,4.0,2.25,1720.0,8300,1.0,0.0,0.0,4.0,1720.0,0.0,1973.0,0.0,31510 41st Ave SW,Federal Way,WA 98023,USA,2.0,True,standard house,mertebe
4414,83300.0,3.0,2.0,1370.0,78408,1.0,0.0,0.0,5.0,1370.0,0.0,1964.0,0.0,24007 196th Ave SE,Covington,WA 98042,USA,1.5,True,small house,mertebe
4415,316850.0,4.0,3.0,4060.0,35621,1.0,0.0,0.0,3.0,2030.0,2030.0,1989.0,0.0,32915 176th Ave SE,Auburn,WA 98092,USA,2.0,True,standard house,mertebe
4416,259585.571429,4.0,2.5,1960.0,9898,2.0,0.0,0.0,3.0,1960.0,0.0,2001.0,0.0,24330 130th Ave SE,Kent,WA 98030,USA,2.0,True,standard house,mertebe
4417,328211.904762,4.0,2.5,1720.0,9600,1.0,0.0,0.0,3.0,1120.0,600.0,1961.0,2004.0,1915 Ginko St SE,Auburn,WA 98092,USA,2.0,True,standard house,mertebe
4418,673476.818182,4.0,2.5,2740.0,12899,2.0,0.0,0.0,4.0,2740.0,0.0,1990.0,0.0,3148 234th Ct SE,Sammamish,WA 98075,USA,2.0,True,standard house,mertebe
4419,0.0,4.0,1.0,1360.0,13372,1.0,0.0,0.0,3.0,1360.0,0.0,1955.0,2005.0,18423 61st Pl NE,Kenmore,WA 98028,USA,2.0,True,standard house,mertebe
4420,425000.0,3.0,2.5,1870.0,5449,2.0,0.0,0.0,3.0,1870.0,0.0,2003.0,0.0,9032 NE 176th St,Bothell,WA 98011,USA,1.5,True,small house,mertebe
4421,127160.0,2.0,1.0,720.0,4222,1.0,0.0,0.0,4.0,720.0,0.0,1942.0,1982.0,821 Edmonds Ave NE,Renton,WA 98056,USA,1.0,False,small house,mertebe
4422,341750.0,3.0,2.25,2180.0,7741,2.0,0.0,0.0,3.0,2180.0,0.0,1986.0,0.0,4315 201st Ave NE,Sammamish,WA 98074,USA,1.5,True,small house,mertebe
4423,178650.0,3.0,1.5,1430.0,8960,1.0,0.0,0.0,4.0,1430.0,0.0,1953.0,1983.0,14219-14231 11th Ave SW,Burien,WA 98166,USA,1.5,True,small house,mertebe
4424,87500.0,2.0,1.0,780.0,6685,1.0,0.0,0.0,4.0,780.0,0.0,1948.0,0.0,311 L St SE,Auburn,WA 98002,USA,1.0,False,small house,mertebe
4425,282508.888889,3.0,1.0,1180.0,5002,1.5,0.0,0.0,3.0,1180.0,0.0,1946.0,0.0,17022 5th Ave NE,Shoreline,WA 98155,USA,1.5,True,small house,dam
4426,450385.714286,3.0,2.0,1300.0,3731,1.0,0.0,0.0,3.0,900.0,400.0,1993.0,0.0,7250 Rainier Ave S,Seattle,WA 98118,USA,1.5,True,small house,mertebe
4427,435000.0,4.0,3.0,4260.0,18000,2.0,0.0,2.0,3.0,4260.0,0.0,2000.0,0.0,7436 SE 76th St,Mercer Island,WA 98040,USA,2.0,True,standard house,mertebe
